Tweet,Sentiment,Polarity
CBCCanada Halifax funeral for 7 children lost in fire open to public ,Negative,-0.083333333
VestsCanada 12 We received these photos from someone in the UWR fb group Post was taken down quickly thankfully Still it was met,Positive,0.055555556
NWS has Changed in Time a Flood Warning for Halifax Northampton Counties until 0700 PM encwx ncwx,Neutral,0
nationalpost I have attended many funerals but nothing like this Sheikh Hamza says at funeral for Syrian refugee children in Halifa,Positive,0.055555556
BrettCBC Seven children dead A father in a medicallyinduced coma A mother who fled Syria with her family now destroyed This he,Negative,-0.1
SHBordenColley All are invited to NewHorizonsHfxs Annual African Heritage Month Worship Service African Nova Scotian Affairs to,Neutral,0
TorontoStar Did you know that new homes are more combustible burning exponentially faster than older buildings After a fire kill,Negative,-0.111111111
CBCCanada Halifax funeral for 7 children lost in fire open to public ,Negative,-0.083333333
CanadaMoments Friends family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
thestarhalifax Earlier this week in Halifax a house fire took the lives of seven children In Cape Breton another two women were fou,Neutral,0
Rest in peace to those beautiful children so sad ,Positive,0.25
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
BrettCBC The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history n,Negative,-0.052631579
BrettCBC Seven children dead A father in a medicallyinduced coma A mother who fled Syria with her family now destroyed This he,Negative,-0.1
cdnsweepea It is the duty of all Canadians to expose these people and call them out This is not OK This is heartless and cruel and,Negative,-0.0625
Wind Warning for Digby Yarmouth Shelburne Queens Lunenburg Halifax Guysborough Richmond and Sydney Metro an ,Neutral,0
Thousands gather for emotional funeral of seven children killed in Halifax house fire The Globe and Mail on Canad ,Negative,-0.058823529
DBCalabrese Unimaginable sadness but a heartening sense of community at a gathering of support for surviving Syrian refugee parents w,Positive,0.125
BrettCBC Watch Live Barho family funeral in Halifax,Neutral,0
HfxRegPolice Halifax Regional Police is requesting the publics assistance in located a missing person 201927306 ,Negative,-0.071428571
BrettCBC The family has asked for emergency staff to be part of todays ceremony Representatives from Halifax fire police services,Negative,-0.0625
michaelhouse9 Interesting why this funeral is being propagated on twitter Canada other CDN msm vs many countless tragedies in past,Neutral,0
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Wnd SSE 2 kmh Max 341 kmh at 1340 Dry T 56C Chill 8C H 08C L 103C Rn24h 03 mm DP 102C Hum 70 ,Neutral,0
BrettCBC The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history n,Negative,-0.052631579
Public funeral held for the seven Syrian refugee children who died in Halifax house fire ,Neutral,0
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
BrettCBC The family has asked for emergency staff to be part of todays ceremony Representatives from Halifax fire police services,Negative,-0.0625
BrettCBC Watch Live Barho family funeral in Halifax,Neutral,0
People gather for funeral of seven children killed in Halifax fi lokol halifax,Negative,-0.083333333
thestarhalifax The small wooden structure was ready for the Barhos when they arrived in September 2017 stocked with furniture and f,Positive,0.0625
BrettCBC Watch Live Barho family funeral in Halifax,Neutral,0
BrettCBC The family has asked for emergency staff to be part of todays ceremony Representatives from Halifax fire police services,Negative,-0.0625
NatashaPace Halifax Regional Police Halifax fire have just arrived at the Cunard Centre to take part in todays funeral for the Bar,Neutral,0
TorontoStar The Barho children killed in the house fire Ahmad 14 Rola 12 Mohamad 9 Ola 8 Hala 3 Rana 2 and Abdullah who,Negative,-0.043478261
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
Thanks Australia Its been an amazing six weeks See you soon Halifax I love you ,Positive,0.071428571
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
chainyardcider hoppedupcider and rockstargames reddeadredemption2 great combo on the XBoxOneX Halifax Nova ,Positive,0.083333333
cristylonglegs Im available today in Halifax till 1100pm Check out my Profile Vipfavours VIPFavoursVerified ,Positive,0.071428571
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
emcsheff Look at those beautiful books R is for Reparations on sale for the first time at the Halifax North Memorial Library Blac,Positive,0.0625
BrettCBC The family has asked for emergency staff to be part of todays ceremony Representatives from Halifax fire police services,Negative,-0.0625
mikesbloggity Its been a very somber week here in Halifax Today many small businesses are incredibly donating their profits and pro,Negative,-0.066666667
BobbiFrench Retired child and adolescent psychiatrist here Halifax journalists members of the public Do NOT photograph this mothe,Neutral,0
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
9pm Halifax Shearwater Weather,Neutral,0
BOMQld QldStorm forecast for today Severe storms with heavy rainfall are possible around the northeast tropical coast where moder,Neutral,0
My heart goes out to the Barho family there are no words Halifax,Neutral,0
On the day Halifax mourns 7 Syrian children killed in a house fire another house fire in Fredericton destroys the ,Negative,-0.166666667
BrettCBC The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history n,Negative,-0.052631579
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
CanadaMoments Friends family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children,Neutral,0
NatashaPace Halifax Regional Police Halifax fire have just arrived at the Cunard Centre to take part in todays funeral for the Bar,Neutral,0
VestsCanada 12 We received these photos from someone in the UWR fb group Post was taken down quickly thankfully Still it was met,Positive,0.055555556
BrettCBC The family has asked for emergency staff to be part of todays ceremony Representatives from Halifax fire police services,Negative,-0.0625
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
Public funeral held for the seven Syrian refugee children who died in Halifax house fire ,Neutral,0
jmfplan Historic London Ontarioldnont punching above its weight in houses 100 years old Seven heritage conservation districts an,Negative,-0.055555556
geoffregan After this unimaginable tragedy our community has come together to support each other after the loss of these 7 children,Negative,-0.142857143
So sad must be horrendous to the family and very hard to the emergency staff too ,Negative,-0.272727273
AndyFillmoreHFX 1800 people came to share in the immeasurable mourning of the Barho family and their loved ones This is our promi,Negative,-0.066666667
mrstopviolence This picture is the saddest thing in lifeIf this doesnt touch you in some way I dont know if anything will,Neutral,0
BrettCBC Seven children dead A father in a medicallyinduced coma A mother who fled Syria with her family now destroyed This he,Negative,-0.1
Consumer Credit Counseling Service 800 2544100 Halifax Massachusetts Consumer Credit Counseling Service 8 ,Neutral,0
PTWordsMatter Compassion the result of the interaction between elements of the complex adaptive system Halifax 2012 SDPAIN2019 pr,Negative,-0.071428571
KaylaHounsell Extraordinary ,Neutral,0
NatashaPace Halifax Regional Police Halifax fire have just arrived at the Cunard Centre to take part in todays funeral for the Bar,Neutral,0
Atlantic Lottery Corporation is now open in the Nova Centre part of hfxconventions in Halifax,Neutral,0
Mmmmm Korean bbq Best Saturday adventure with friends arisutablebbq is just amazing halifax ,Neutral,0
NatashaFatah On the day Halifax mourns 7 Syrian children killed in a house fire another house fire in Fredericton destroys the home o,Negative,-0.15
BrettCBC The largest funeral Halifax has seen in recent memory 1800 chairs here Remembering Ahmed Rola Mohamad Ola Hal,Neutral,0
ShawningArmor Who do we have here CIN likes what it sees ,Neutral,0
Will never forget Largest and many of citizens who did not know each other yet Service shared feelings inti ,Neutral,0
CP24 Funeral being held today for seven children killed in Halifax fire ,Negative,-0.083333333
Imam Ibrahim AlShanti spoke at todays funeral in Halifax for the seven children of the Barho family who died in a ,Neutral,0
CTVAnchor Halifaxs Cunard Centre estimates between 2800 and 3000 people attended todays funeral service for the Barho children C,Neutral,0
90 Halifax 1038 remaining in the third,Neutral,0
MOOSEHEADS Halifax with three quick goals in the third period to make it 90,Neutral,0
LogManMaritimes Atlantic Lottery Corporation is now open in the Nova Centre part of hfxconventions in Halifax,Neutral,0
TorontoStar Did you know that new homes are more combustible burning exponentially faster than older buildings After a fire kill,Negative,-0.111111111
mikesbloggity Its been a very somber week here in Halifax Today many small businesses are incredibly donating their profits and pro,Negative,-0.066666667
Le sigh,Neutral,0
DartmouthDerek This is someones family member You know who you are Turn yourself in ,Neutral,0
OnlyoneNationCa lamphieryeg smfehir He left for Halifax but he wouldnt address the disaster that was brought to his very own doorste,Negative,-0.071428571
Wtf,Neutral,0
CanadaMoments Friends family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children,Neutral,0
aartipole Imam Ibrahim AlShanti spoke at todays funeral in Halifax for the seven children of the Barho family who died in a house fi,Neutral,0
